vent_vitesse_min_min,vent_vitesse_min_mean,vent_vitesse_max_max,vent_vitesse_max_mean,vent_rafales_max,vent_rafales_mean,vent_direction_deg_max,vent_direction_deg_mean,mer_score_min_min,mer_score_min_mean,mer_score_max_max,mer_score_max_mean,mer_hauteur_min_min,mer_hauteur_min_mean,mer_hauteur_max_max,mer_hauteur_max_mean,temps_precipitation_max,temps_precipitation_mean,temps_orage_max,temps_orage_mean,temps_visibilite_reduite_min,temps_visibilite_reduite_mean,temps_clair_min,temps_clair_mean,temps_nuageux_max,temps_nuageux_mean,temps_score_danger_max,temps_score_danger_mean,score_risque_max,score_risque_mean,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,vent_amplitude,vent_moyen,rafales_fortes,mer_hauteur_moy,mer_amplitude,nb_conditions_defavorables,score_meteo_max,incident,date,swh_mean_global,swh_mean_max,swh_mean_std,swh_max_absolu,swh_max_mean,swh_std_mean,score_vague_max,score_vague_mean,n_points_total,ecart_hauteur_bulletin_satellite,swh_coefficient_variation,swh_extreme,score_satellite_composite,vent_mer_risque,rafale_mer_risque,score_saison_risque,vent_precipitation_risque,score_composite_meteo,ratio_mer_vent,vent_vitesse_max_max_lag1,vent_vitesse_max_max_lag2,vent_vitesse_max_max_lag3,mer_hauteur_max_max_lag1,mer_hauteur_max_max_lag2,mer_hauteur_max_max_lag3,score_risque_max_lag1,score_risque_max_lag2,score_risque_max_lag3,vent_rafales_max_lag1,vent_rafales_max_lag2,vent_rafales_max_lag3,vent_vitesse_max_max_rolling3,vent_vitesse_max_max_rolling7,mer_hauteur_max_max_rolling3,mer_hauteur_max_max_rolling7,score_risque_max_rolling3,score_risque_max_rolling7,vent_rafales_max_rolling3,vent_rafales_max_rolling7,degradation_score,degradation_vent,tendance_risque,taux_incident_global,score_risque_mois,taux_incident_saison
5.0,7.5,20.0,15.0,25.0,23.33333333333333,90.0,90.0,3.0,4.333333333333333,6.0,5.666666666666667,0.1,0.8666666666666667,4.0,3.5,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,0,0.0,45,24.0,2019,10,11,4,284,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.25,0,2.05,3.9,0.0,45.0,0,2019-10-11,,,,,,,,,,,,0,,80.0,100.0,0,0.0,26.0,0.19047619047619047,15.0,15.0,15.0,4.0,2.5,4.0,40.0,40.0,35.0,25.0,25.0,20.0,16.666666666666668,16.428571428571427,3.5,3.7857142857142856,41.666666666666664,39.285714285714285,25.0,23.571428571428573,5.0,5.0,2.3809523809523796,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,10.0,20.0,16.666666666666668,25.0,22.5,180.0,150.0,3.0,4.333333333333333,6.0,5.666666666666667,0.1,0.8666666666666667,2.5,2.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.6666666666666666,1,0.3333333333333333,45,37.66666666666666,2019,10,12,5,285,0,1,-0.8660254037844386,0.5000000000000001,15.0,13.333333333333334,0,1.3,2.4,1.3333333333333333,45.0,0,2019-10-12,,,,,,,,,,,,0,,50.0,62.5,0,20.0,18.7,0.11904761904761904,20.0,15.0,15.0,4.0,4.0,2.5,45.0,40.0,40.0,25.0,25.0,25.0,18.333333333333332,16.428571428571427,3.5,3.5714285714285716,43.333333333333336,39.285714285714285,25.0,23.571428571428573,0.0,0.0,4.047619047619051,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,6.25,20.0,12.5,20.0,18.33333333333333,180.0,90.0,4.0,4.0,6.0,5.333333333333333,0.5,0.5,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.4,1,0.4,0,0.0,30,19.0,2019,10,15,1,288,0,0,-0.8660254037844386,0.5000000000000001,15.0,9.375,0,2.25,3.5,0.0,30.0,0,2019-10-15,,,,,,,,,,,,0,,80.0,80.0,0,0.0,26.0,0.19047619047619047,20.0,20.0,15.0,2.5,4.0,4.0,45.0,45.0,40.0,25.0,25.0,25.0,20.0,17.142857142857142,3.5,3.5714285714285716,40.0,38.57142857142857,23.333333333333332,22.857142857142858,-15.0,0.0,1.4285714285714306,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,11.25,20.0,15.0,25.0,20.0,180.0,146.25,3.0,4.0,6.0,5.25,0.1,0.5875,4.0,2.0,0,0.0,0,0.0,0,0.0,0,0.25,1,0.25,0,0.0,40,32.5,2019,10,16,2,289,0,0,-0.8660254037844386,0.5000000000000001,15.0,13.125,0,2.05,3.9,0.0,40.0,0,2019-10-16,,,,,,,,,,,,0,,80.0,100.0,0,0.0,26.0,0.19047619047619047,20.0,20.0,20.0,4.0,2.5,4.0,30.0,45.0,45.0,20.0,25.0,25.0,20.0,17.857142857142858,3.5,3.5714285714285716,38.333333333333336,39.285714285714285,23.333333333333332,23.571428571428573,10.0,0.0,-0.952380952380949,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,12.5,25.0,18.33333333333333,30.0,23.75,135.0,67.5,3.0,4.5,6.0,5.666666666666667,0.1,0.9333333333333332,4.0,3.25,1,0.3333333333333333,0,0.0,0,0.0,0,0.5,1,0.1666666666666666,2,0.6666666666666666,55,42.0,2019,10,17,3,290,0,0,-0.8660254037844386,0.5000000000000001,20.0,15.416666666666666,1,2.05,3.9,1.3333333333333333,55.0,1,2019-10-17,,,,,,,,,,,,0,,100.0,120.0,0,25.0,27.7,0.15384615384615385,20.0,20.0,20.0,4.0,4.0,2.5,40.0,30.0,45.0,25.0,20.0,25.0,21.666666666666668,19.285714285714285,4.0,3.5714285714285716,41.666666666666664,42.142857142857146,25.0,25.0,15.0,5.0,-0.4761904761904816,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,9.0,20.0,14.0,30.0,27.5,90.0,54.0,3.0,4.25,6.0,5.5,0.1,0.775,4.0,3.25,1,0.2,0,0.0,0,0.0,0,0.6,1,0.6,2,0.4,46,31.2,2019,10,18,4,291,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.5,1,2.05,3.9,1.2,46.0,0,2019-10-18,,,,,,,,,,,,0,,80.0,120.0,0,20.0,26.2,0.19047619047619047,25.0,20.0,20.0,4.0,4.0,4.0,55.0,40.0,30.0,30.0,25.0,20.0,21.666666666666668,20.0,4.0,3.7857142857142856,47.0,43.0,28.333333333333332,25.714285714285715,-9.0,-5.0,4.0,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,9.0,20.0,14.0,30.0,26.666666666666668,90.0,72.0,3.0,4.4,6.0,5.6,0.1,0.8699999999999999,4.0,3.4,1,0.3333333333333333,0,0.0,0,0.0,0,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,46,32.0,2019,10,19,5,292,0,1,-0.8660254037844386,0.5000000000000001,15.0,11.5,1,2.05,3.9,1.3333333333333333,46.0,0,2019-10-19,,,,,,,,,,,,0,,80.0,120.0,0,20.0,26.2,0.19047619047619047,20.0,25.0,20.0,4.0,4.0,4.0,46.0,55.0,40.0,30.0,30.0,25.0,21.666666666666668,20.714285714285715,4.0,3.7857142857142856,49.0,43.857142857142854,30.0,26.428571428571427,0.0,0.0,5.142857142857146,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,10.0,20.0,15.0,25.0,25.0,90.0,90.0,4.0,4.5,6.0,5.75,0.5,0.875,4.0,3.625,0,0.0,0,0.0,0,0.0,0,0.6,1,1.0,0,0.0,40,32.0,2019,10,21,0,294,0,0,-0.8660254037844386,0.5000000000000001,15.0,12.5,0,2.25,3.5,0.0,40.0,0,2019-10-21,,,,,,,,,,,,0,,80.0,100.0,0,0.0,26.0,0.19047619047619047,20.0,20.0,25.0,4.0,4.0,4.0,46.0,46.0,55.0,30.0,30.0,30.0,20.0,20.714285714285715,4.0,3.7857142857142856,44.0,43.142857142857146,28.333333333333332,26.428571428571427,-6.0,0.0,0.8571428571428541,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,3.0,4.25,7.0,5.25,0.1,0.775,6.0,3.25,1,0.2,0,0.0,0,0.0,0,0.4,1,0.6,1,0.2,30,17.6,2019,10,22,1,295,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.375,0,3.05,5.9,1.2,30.0,0,2019-10-22,,,,,,,,,,,,0,,120.0,150.0,0,20.0,36.2,0.2857142857142857,20.0,20.0,20.0,4.0,4.0,4.0,40.0,46.0,46.0,25.0,30.0,30.0,20.0,20.714285714285715,4.666666666666667,4.285714285714286,38.666666666666664,41.0,26.666666666666668,26.428571428571427,-10.0,0.0,-2.3333333333333357,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,10.0,20.0,15.0,25.0,22.5,90.0,30.0,3.0,3.75,6.0,4.75,0.1,0.4,4.0,2.375,0,0.0,0,0.0,0,0.0,0,0.6,1,0.6,0,0.0,35,23.0,2019,10,24,3,297,0,0,-0.8660254037844386,0.5000000000000001,15.0,12.5,0,2.05,3.9,0.0,35.0,0,2019-10-24,,,,,,,,,,,,0,,80.0,100.0,0,0.0,26.0,0.19047619047619047,20.0,20.0,20.0,6.0,4.0,4.0,30.0,40.0,46.0,25.0,25.0,30.0,20.0,20.714285714285715,4.666666666666667,4.285714285714286,35.0,41.714285714285715,25.0,27.142857142857142,5.0,0.0,-6.714285714285715,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,9.0,20.0,15.0,25.0,20.0,180.0,135.0,3.0,3.8,5.0,4.6,0.1,0.42,2.5,1.48,0,0.0,0,0.0,0,0.0,0,0.6,1,0.6,0,0.0,35,29.0,2019,10,25,4,298,0,0,-0.8660254037844386,0.5000000000000001,15.0,12.0,0,1.3,2.4,0.0,35.0,0,2019-10-25,,,,,,,,,,,,0,,50.0,62.5,0,0.0,18.5,0.11904761904761904,20.0,20.0,20.0,4.0,6.0,4.0,35.0,30.0,40.0,25.0,25.0,25.0,20.0,20.714285714285715,4.166666666666667,4.071428571428571,33.333333333333336,41.0,25.0,27.142857142857142,0.0,0.0,-7.666666666666664,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,5.0,15.0,12.5,25.0,20.0,90.0,90.0,3.0,4.2,5.0,4.6,0.1,0.72,2.5,2.1,0,0.0,0,0.0,0,0.0,0,0.8333333333333334,1,0.5,0,0.0,35,25.0,2019,10,26,5,299,0,1,-0.8660254037844386,0.5000000000000001,10.0,8.75,0,1.3,2.4,0.0,35.0,0,2019-10-26,,,,,,,,,,,,0,,37.5,62.5,0,0.0,17.0,0.15625,20.0,20.0,20.0,2.5,4.0,6.0,35.0,35.0,30.0,25.0,25.0,25.0,18.333333333333332,19.285714285714285,3.0,3.857142857142857,35.0,38.142857142857146,25.0,26.428571428571427,0.0,-5.0,-3.142857142857146,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,9.0,20.0,14.0,25.0,20.0,180.0,99.0,3.0,3.8,5.0,4.6,0.1,0.42,1.3,1.08,0,0.0,0,0.0,0,0.0,0,0.8,1,0.4,0,0.0,35,28.0,2019,10,28,0,301,0,0,-0.8660254037844386,0.5000000000000001,15.0,11.5,0,0.7000000000000001,1.2,0.0,35.0,0,2019-10-28,,,,,,,,,,,,0,,26.0,32.5,0,0.0,12.5,0.06190476190476191,15.0,20.0,20.0,2.5,2.5,4.0,35.0,35.0,35.0,25.0,25.0,25.0,18.333333333333332,19.285714285714285,2.1,3.4714285714285715,35.0,36.57142857142857,25.0,25.714285714285715,0.0,5.0,-1.5714285714285694,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,6.666666666666667,20.0,14.166666666666666,20.0,20.0,90.0,75.0,3.0,3.8,5.0,4.6,0.1,0.42,2.5,2.1,0,0.0,0,0.0,0,0.0,0,0.5,1,0.3333333333333333,0,0.0,30,24.166666666666668,2019,10,29,1,302,0,0,-0.8660254037844386,0.5000000000000001,15.0,10.416666666666666,0,1.3,2.4,0.0,30.0,0,2019-10-29,,,,,,,,,,,,0,,50.0,50.0,0,0.0,18.5,0.11904761904761904,20.0,15.0,20.0,1.3,2.5,2.5,35.0,35.0,35.0,25.0,25.0,25.0,18.333333333333332,19.285714285714285,2.1,3.257142857142857,33.333333333333336,34.285714285714285,23.333333333333332,24.285714285714285,-5.0,0.0,-0.952380952380949,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,7.0,20.0,12.0,25.0,20.0,180.0,90.0,3.0,4.2,6.0,5.4,0.1,0.72,4.0,3.3,1,0.2,0,0.0,0,0.0,0,0.2,0,0.0,2,0.4,41,31.2,2019,10,30,2,303,0,0,-0.8660254037844386,0.5000000000000001,15.0,9.5,0,2.05,3.9,1.2,41.0,0,2019-10-30,,,,,,,,,,,,0,,80.0,100.0,0,20.0,26.2,0.19047619047619047,20.0,20.0,15.0,2.5,1.3,2.5,30.0,35.0,35.0,20.0,25.0,25.0,20.0,19.285714285714285,2.6,3.257142857142857,35.333333333333336,34.42857142857143,23.333333333333332,24.285714285714285,11.0,0.0,0.9047619047619051,0.15151515151515152,19.444444444444446,0.1858974358974359
5.0,8.333333333333334,20.0,15.0,30.0,26.666666666666668,90.0,90.0,3.0,4.2,5.0,5.0,0.1,0.72,2.5,2.5,1,0.3333333333333333,0,0.0,0,0.0,0,0.1666666666666666,0,0.0,3,1.0,39,33.0,2019,11,3,6,307,1,1,-0.5000000000000004,0.8660254037844384,15.0,11.666666666666668,1,1.3,2.4,1.3333333333333333,39.0,0,2019-11-03,,,,,,,,,,,,0,,50.0,75.0,39,20.0,18.7,0.11904761904761904,20.0,20.0,20.0,4.0,2.5,1.3,41.0,30.0,35.0,25.0,20.0,25.0,20.0,19.285714285714285,3.0,2.757142857142857,36.666666666666664,35.714285714285715,25.0,25.0,-2.0,0.0,0.952380952380949,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.333333333333334,25.0,16.666666666666668,20.0,20.0,90.0,90.0,3.0,4.333333333333333,7.0,5.5,0.1,0.8916666666666666,6.0,3.333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.1666666666666666,1,0.1666666666666666,3,1.0,50,37.16666666666666,2019,11,5,1,309,1,0,-0.5000000000000004,0.8660254037844384,20.0,12.5,0,3.05,5.9,1.3333333333333333,50.0,0,2019-11-05,,,,,,,,,,,,0,,150.0,120.0,50,25.0,37.7,0.23076923076923078,20.0,20.0,20.0,2.5,4.0,2.5,39.0,41.0,30.0,30.0,25.0,20.0,21.666666666666668,20.0,4.166666666666667,3.042857142857143,43.333333333333336,37.857142857142854,25.0,24.285714285714285,11.0,5.0,5.476190476190482,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,9.0,25.0,17.0,20.0,20.0,90.0,90.0,3.0,4.4,7.0,5.6,0.1,0.97,6.0,3.5,1,0.2,0,0.0,0,0.0,0,0.2,1,0.2,3,0.6,50,36.8,2019,11,6,2,310,1,0,-0.5000000000000004,0.8660254037844384,20.0,13.0,0,3.05,5.9,1.2,50.0,0,2019-11-06,,,,,,,,,,,,0,,150.0,120.0,50,25.0,37.7,0.23076923076923078,25.0,20.0,20.0,6.0,2.5,4.0,50.0,39.0,41.0,20.0,30.0,25.0,23.333333333333332,20.714285714285715,4.833333333333333,3.542857142857143,46.333333333333336,40.0,23.333333333333332,23.571428571428573,0.0,0.0,6.333333333333336,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,9.0,20.0,14.0,30.0,30.0,180.0,150.0,3.0,4.5,6.0,5.5,0.1,0.9625,4.0,3.25,0,0.0,0,0.0,0,0.0,0,0.1666666666666666,0,0.0,0,0.0,35,24.166666666666668,2019,11,7,3,311,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.5,1,2.05,3.9,0.0,35.0,0,2019-11-07,,,,,,,,,,,,0,,80.0,120.0,35,0.0,26.0,0.19047619047619047,25.0,25.0,20.0,6.0,6.0,2.5,50.0,50.0,39.0,20.0,20.0,30.0,23.333333333333332,21.428571428571427,5.333333333333333,3.757142857142857,45.0,40.0,23.333333333333332,24.285714285714285,-15.0,-5.0,5.0,0.15151515151515152,12.76595744680851,0.12916666666666668
10.0,10.0,15.0,15.0,25.0,25.0,180.0,120.0,3.0,4.333333333333333,6.0,5.666666666666667,0.1,0.8666666666666667,4.0,1.9333333333333331,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,0,0.0,0,0.0,40,36.66666666666666,2019,11,8,4,312,1,0,-0.5000000000000004,0.8660254037844384,5.0,12.5,0,2.05,3.9,0.0,40.0,0,2019-11-08,,,,,,,,,,,,0,,60.0,100.0,40,0.0,24.5,0.25,20.0,25.0,25.0,4.0,6.0,6.0,35.0,50.0,50.0,30.0,20.0,20.0,20.0,20.714285714285715,4.666666666666667,4.142857142857143,41.666666666666664,40.714285714285715,25.0,24.285714285714285,5.0,-5.0,0.952380952380949,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,5.833333333333333,15.0,11.666666666666666,20.0,17.5,180.0,108.0,3.0,4.0,6.0,5.2,0.1,0.5700000000000001,4.0,2.8,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,0,0.0,0,0.0,35,24.166666666666668,2019,11,9,5,313,1,1,-0.5000000000000004,0.8660254037844384,10.0,8.75,0,2.05,3.9,0.0,35.0,0,2019-11-09,,,,,,,,,,,,0,,60.0,80.0,35,0.0,24.5,0.25,15.0,20.0,25.0,4.0,4.0,6.0,40.0,35.0,50.0,25.0,30.0,20.0,16.666666666666668,20.0,4.0,4.357142857142857,36.666666666666664,41.42857142857143,25.0,24.285714285714285,-5.0,0.0,-4.761904761904766,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,7.5,15.0,12.5,20.0,18.33333333333333,90.0,90.0,3.0,4.0,5.0,5.0,0.1,0.6166666666666667,2.5,2.5,0,0.0,0,0.0,0,0.0,0,0.4,1,0.2,0,0.0,25,18.0,2019,11,10,6,314,1,1,-0.5000000000000004,0.8660254037844384,10.0,10.0,0,1.3,2.4,0.0,25.0,0,2019-11-10,,,,,,,,,,,,0,,37.5,50.0,25,0.0,17.0,0.15625,15.0,15.0,20.0,4.0,4.0,4.0,35.0,40.0,35.0,20.0,25.0,30.0,15.0,19.285714285714285,3.5,4.142857142857143,33.333333333333336,39.142857142857146,21.666666666666668,23.571428571428573,-10.0,0.0,-5.80952380952381,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,3.0,4.0,6.0,5.2,0.1,0.5700000000000001,4.0,2.8,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.1666666666666666,0,0.0,25,17.5,2019,11,12,1,316,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.05,3.9,0.0,25.0,0,2019-11-12,,,,,,,,,,,,0,,80.0,100.0,25,0.0,26.0,0.19047619047619047,15.0,15.0,15.0,2.5,4.0,4.0,25.0,35.0,40.0,20.0,20.0,25.0,16.666666666666668,19.285714285714285,3.5,4.357142857142857,28.333333333333332,37.142857142857146,21.666666666666668,22.857142857142858,0.0,5.0,-8.809523809523814,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,13.75,30.0,26.666666666666668,90.0,90.0,3.0,3.5,6.0,6.0,0.1,0.3,4.0,4.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,4,1.3333333333333333,40,21.5,2019,11,14,3,318,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.25,1,2.05,3.9,2.6666666666666665,40.0,0,2019-11-14,,,,,,,,,,,,0,,80.0,120.0,40,20.0,26.2,0.19047619047619047,20.0,15.0,15.0,4.0,2.5,4.0,25.0,25.0,35.0,25.0,20.0,20.0,18.333333333333332,18.571428571428573,3.5,4.071428571428571,30.0,35.714285714285715,25.0,24.285714285714285,15.0,0.0,-5.714285714285715,0.15151515151515152,12.76595744680851,0.12916666666666668
10.0,12.5,20.0,17.5,30.0,30.0,180.0,180.0,3.0,3.5,6.0,6.0,0.1,0.3,1.0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,47.5,2019,11,15,4,319,1,0,-0.5000000000000004,0.8660254037844384,10.0,15.0,1,0.55,0.9,0.0,50.0,0,2019-11-15,,,,,,,,,,,,0,,20.0,30.0,50,0.0,11.0,0.047619047619047616,20.0,20.0,15.0,4.0,4.0,2.5,40.0,25.0,25.0,30.0,25.0,20.0,20.0,17.857142857142858,3.0,3.357142857142857,38.333333333333336,35.714285714285715,28.333333333333332,25.714285714285715,10.0,0.0,2.6190476190476204,0.15151515151515152,12.76595744680851,0.12916666666666668
10.0,13.75,20.0,18.75,30.0,27.5,90.0,90.0,3.0,4.333333333333333,7.0,6.0,0.1,0.8666666666666667,6.0,4.166666666666667,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,4,1.0,57,43.0,2019,11,16,5,320,1,1,-0.5000000000000004,0.8660254037844384,10.0,16.25,1,3.05,5.9,2.5,57.0,0,2019-11-16,,,,,,,,,,,,0,,120.0,180.0,57,20.0,36.2,0.2857142857142857,20.0,20.0,20.0,1.0,4.0,4.0,50.0,40.0,25.0,30.0,30.0,25.0,20.0,17.857142857142858,3.6666666666666665,3.642857142857143,49.0,38.857142857142854,30.0,25.714285714285715,7.0,0.0,10.142857142857146,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,10.0,25.0,15.833333333333334,30.0,20.0,90.0,90.0,3.0,4.333333333333333,6.0,5.333333333333333,0.1,0.8083333333333332,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,35.0,2019,11,17,6,321,1,1,-0.5000000000000004,0.8660254037844384,20.0,12.916666666666668,1,2.05,3.9,0.0,50.0,0,2019-11-17,,,,,,,,,,,,0,,100.0,120.0,50,0.0,27.5,0.15384615384615385,20.0,20.0,20.0,6.0,1.0,4.0,57.0,50.0,40.0,30.0,30.0,30.0,21.666666666666668,19.285714285714285,3.6666666666666665,3.642857142857143,52.333333333333336,40.285714285714285,30.0,26.428571428571427,-7.0,5.0,12.047619047619051,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.333333333333334,20.0,14.166666666666666,25.0,21.25,135.0,97.5,3.0,3.8333333333333335,5.0,4.666666666666667,0.1,0.4333333333333333,2.5,1.95,0,0.0,0,0.0,0,0.0,0,0.1666666666666666,1,0.1666666666666666,0,0.0,40,28.33333333333333,2019,11,21,3,325,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.25,0,1.3,2.4,0.0,40.0,0,2019-11-21,,,,,,,,,,,,0,,50.0,62.5,40,0.0,18.5,0.11904761904761904,25.0,20.0,20.0,4.0,6.0,1.0,50.0,57.0,50.0,30.0,30.0,30.0,21.666666666666668,20.0,4.166666666666667,3.4285714285714284,49.0,41.0,28.333333333333332,27.142857142857142,-10.0,-5.0,8.0,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,6.666666666666667,20.0,11.666666666666666,20.0,18.33333333333333,180.0,108.0,3.0,3.8333333333333335,5.0,4.666666666666667,0.1,0.4333333333333333,2.5,2.1666666666666665,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.1666666666666666,0,0.0,35,25.0,2019,11,25,0,329,1,0,-0.5000000000000004,0.8660254037844384,15.0,9.166666666666666,0,1.3,2.4,0.0,35.0,1,2019-11-25,,,,,,,,,,,,0,,50.0,50.0,35,0.0,18.5,0.11904761904761904,20.0,25.0,20.0,2.5,4.0,6.0,40.0,50.0,57.0,25.0,30.0,30.0,21.666666666666668,20.714285714285715,3.0,3.4285714285714284,41.666666666666664,42.42857142857143,25.0,27.142857142857142,-5.0,0.0,-0.7619047619047663,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,7.0,20.0,12.0,25.0,16.25,180.0,90.0,3.0,4.25,6.0,5.5,0.1,0.775,4.0,3.25,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,0,0.0,45,26.0,2019,11,26,1,330,1,0,-0.5000000000000004,0.8660254037844384,15.0,9.5,0,2.05,3.9,0.0,45.0,0,2019-11-26,,,,,,,,,,,,0,,80.0,100.0,45,0.0,26.0,0.19047619047619047,20.0,20.0,25.0,2.5,2.5,4.0,35.0,40.0,50.0,20.0,25.0,30.0,20.0,20.714285714285715,3.0,3.4285714285714284,40.0,45.285714285714285,23.333333333333332,27.142857142857142,10.0,0.0,-5.285714285714285,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.75,20.0,14.0,25.0,22.5,135.0,135.0,4.0,4.5,6.0,5.5,0.5,0.875,4.0,3.25,1,0.2,0,0.0,0,0.0,0,0.2,1,0.2,2,0.4,26,10.2,2019,11,28,3,332,1,0,-0.5000000000000004,0.8660254037844384,15.0,11.375,0,2.25,3.5,1.2,26.0,0,2019-11-28,,,,,,,,,,,,0,,80.0,100.0,26,20.0,26.2,0.19047619047619047,20.0,20.0,20.0,4.0,2.5,2.5,45.0,35.0,40.0,25.0,20.0,25.0,20.0,20.714285714285715,3.5,3.4285714285714284,35.333333333333336,43.285714285714285,23.333333333333332,26.428571428571427,-19.0,0.0,-7.952380952380949,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.333333333333334,25.0,14.166666666666666,20.0,18.33333333333333,90.0,90.0,3.0,4.166666666666667,6.0,5.0,0.1,0.6833333333333332,4.0,2.6666666666666665,1,0.3333333333333333,0,0.0,0,0.0,0,0.3333333333333333,0,0.0,1,0.3333333333333333,45,30.166666666666668,2019,11,29,4,333,1,0,-0.5000000000000004,0.8660254037844384,20.0,11.25,0,2.05,3.9,1.3333333333333333,45.0,0,2019-11-29,,,,,,,,,,,,0,,100.0,80.0,45,25.0,27.7,0.15384615384615385,20.0,20.0,20.0,4.0,4.0,2.5,26.0,45.0,35.0,25.0,25.0,20.0,21.666666666666668,21.428571428571427,4.0,3.857142857142857,38.666666666666664,42.57142857142857,23.333333333333332,25.0,19.0,5.0,-3.904761904761905,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,6.0,15.0,11.0,25.0,18.33333333333333,90.0,90.0,3.0,4.0,6.0,5.5,0.1,0.5875,4.0,3.25,1,0.2,0,0.0,0,0.0,0,0.2,0,0.0,1,0.2,30,25.6,2019,11,30,5,334,1,1,-0.5000000000000004,0.8660254037844384,10.0,8.5,0,2.05,3.9,1.2,30.0,1,2019-11-30,,,,,,,,,,,,0,,60.0,100.0,30,15.0,24.7,0.25,25.0,20.0,20.0,4.0,4.0,4.0,45.0,26.0,45.0,20.0,25.0,25.0,20.0,20.714285714285715,4.0,3.5714285714285716,33.666666666666664,38.714285714285715,23.333333333333332,24.285714285714285,-15.0,-10.0,-5.047619047619051,0.15151515151515152,12.76595744680851,0.12916666666666668
5.0,8.0,20.0,15.0,25.0,25.0,90.0,72.0,4.0,4.333333333333333,5.0,5.0,0.5,0.75,2.5,2.5,1,0.4,0,0.0,0,0.0,0,0.4,1,0.2,2,0.6,38,25.8,2019,12,2,0,336,1,0,-2.4492935982947064e-16,1.0,15.0,11.5,0,1.5,2.0,1.4,38.0,0,2019-12-02,,,,,,,,,,,,0,,50.0,62.5,38,20.0,18.7,0.11904761904761904,15.0,25.0,20.0,4.0,4.0,4.0,30.0,45.0,26.0,25.0,20.0,25.0,20.0,20.0,3.5,3.357142857142857,37.666666666666664,37.0,23.333333333333332,23.571428571428573,8.0,5.0,0.6666666666666643,0.15151515151515152,12.857142857142856,0.12916666666666668
