vent_vitesse_min,vent_vitesse_max,vent_rafales,vent_direction_deg,mer_score_min,mer_score_max,mer_hauteur_min,mer_hauteur_max,temps_precipitation,temps_orage,temps_visibilite_reduite,temps_clair,temps_nuageux,temps_score_danger,score_risque,annee,mois,jour,jour_semaine,jour_annee,saison_cyclonique,weekend,mois_sin,mois_cos,jour_annee_sin,jour_annee_cos,zone_AMPANIHY A TAOLAGNARO,zone_ANTALAHA A FARAFANGANA,zone_ANTALAHA A MAHANORO,zone_ANTALAHA A MANANJARY,zone_ANTALAHA A TAOLAGNARO,zone_ANTALAHA A TOAMASINA,zone_ANTALAHA AU CAP SAINTE-MARIE,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA,zone_AVIS DE GRAND FRAIS ASSOCIE A LA DEPRESSION TROPICALE ENTRE TOAMASINA ET VATOMANDRY,zone_BELNA' BESALAMPY A MOROMBE,zone_BESALAMPY A MOROMBE,zone_BESALAMPY A TOLIARA,zone_CAP D'AMBRE A ANTALAHA,zone_CAP D'AMBRE A BESALAMPY,zone_CAP D'AMBRE A CAP EST,zone_CAP D'AMBRE A MAHANORO,zone_CAP D'AMBRE A MAINTIRANO,zone_CAP D'AMBRE A MANANJARY,zone_CAP D'AMBRE A SAINTE-MARIE,zone_CAP D'AMBRE A TOAMASINA,zone_CAP D'AMBRE ANTALAHA,zone_CAP EST A MAHANORO,zone_CAP EST A TAOLAGNARO,zone_CAP SAINT ANDRE A ANALALAVA,zone_CAP SAINTE MARIE AU CAP ST VINCENT,zone_CAP SAINTE-MARIE A TAOLAGNARO,zone_CAP ST VINCENT AU CAP SAINT ANDRE,zone_FARAFANGANA A TAOLAGNARO,zone_FARAFANGANA AU CAP SAINTE-MARIE,zone_GRAND FRAIS AU VOISINAGE DE TAOLAGNARO,zone_GRAND FRAIS AU VOISINAGE DU CAP D'AMBRE,zone_GRAND FRAIS AU VOISINAGE DU CAP SAINTE-MARIE,zone_LOCALEMENT GRAND FRAIS AU SUD DE TAOLAGNARO,zone_MAHANORO A CAP SAINTE-MARIE,zone_MAHANORO A TAOLAGNARO,zone_MAHANORO AU CAP SAINTE-MARIE,zone_MAINTIRANO AU CAP SAINTE-MARIE,zone_MANANJARAY A TAOLAGNARO,zone_MANANJARY A CAP SAINTE-MARIE,zone_MANANJARY A TAOLAGNARO,zone_MANANJARY AU CAP SAINTE-MARIE,zone_MOROMBE A CAP SAINTE-MARIE,zone_MOROMBE A TAOLAGNARO,zone_MOROMBE AU CAP SAINTE-MARIE,zone_MOROMBE AU TAOLAGNARO,zone_SAINTE-MARIE A MAHANORO,zone_SAINTE-MARIE A MANANJARY,zone_SAINTE-MARIE A TAOLAGNARO,zone_SAINTE-MARIE AU CAP SAINTE-MARIE,zone_TAOLAGNARO AU CAP SAINTE MARIE,zone_TOAMASINA A TAOLAGNARO,zone_TOAMASINA AU CAP SAINTE-MARIE,zone_TOAMASINA AU TAOLAGNARO,zone_TOLIARA A TAOLAGNARO,zone_TOLIARA AU CAP SAINTE-MARIE,vent_amplitude,vent_moyen,mer_amplitude,mer_moyenne,vent_fort,vent_violent,rafales_fortes,mer_agitee,mer_forte,vent_vitesse_max_lag1,vent_vitesse_max_trend,mer_hauteur_max_lag1,mer_hauteur_max_trend,score_risque_lag1,score_risque_trend,vent_moyen_lag1,vent_moyen_trend,incident
10.0,15.0,20.0,180.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,26,2020,12,17,3,352,1,0,-2.4492935982947064e-16,1.0,-0.22192151300416674,0.9750645322571945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,31.0,-5.0,12.5,0.0,0
5.0,10.0,25.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,10,2019,10,14,0,287,0,0,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,25.0,-15.0,7.5,0.0,0
10.0,15.0,30.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,3,19,2022,9,23,4,266,0,0,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,1,1,0,15.0,0.0,2.5,0.0,31.0,-12.0,12.5,0.0,0
10.0,15.0,15.0,90.0,5.0,5.0,1.25,2.5,0,0,0,1,1,0,20,2020,12,24,3,359,1,0,-2.4492935982947064e-16,1.0,-0.10310169744743544,0.9946708199115211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,23.0,-3.0,12.5,0.0,1
10.0,15.0,15.0,180.0,3.0,5.0,0.1,2.5,1,0,0,0,0,1,23,2020,11,25,2,330,1,0,-0.5000000000000004,0.8660254037844384,-0.5667017562911184,0.8239230057575536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.4,1.3,0,0,0,1,0,15.0,0.0,2.5,0.0,28.0,-5.0,12.5,0.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2019,10,15,1,288,0,0,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,10.0,0.0,2.5,0.0,5.0,20.0,7.5,0.0,0
5.0,10.0,15.0,90.0,5.0,5.0,1.25,2.5,0,0,0,0,0,0,25,2019,10,2,2,275,0,0,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0,7.5,1.25,1.875,0,0,0,1,0,10.0,0.0,2.5,0.0,25.0,0.0,7.5,0.0,0
10.0,15.0,20.0,90.0,3.0,5.0,0.1,2.5,1,1,0,0,0,4,32,2020,1,13,0,13,1,0,0.49999999999999994,0.8660254037844387,0.2219215130041655,0.9750645322571948,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.4,1.3,0,0,0,1,0,10.0,5.0,2.5,0.0,40.0,-8.0,7.5,5.0,0
10.0,10.0,20.0,90.0,5.0,5.0,1.25,2.5,0,0,0,1,0,0,25,2019,10,8,1,281,0,0,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.12447926388678869,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,10.0,1.25,1.875,0,0,0,1,0,10.0,0.0,0.5,2.0,25.0,0.0,7.5,2.5,0
10.0,15.0,20.0,90.0,3.0,5.0,0.1,2.5,1,0,0,0,1,1,23,2020,11,24,1,329,1,0,-0.5000000000000004,0.8660254037844384,-0.5808002734538013,0.8140460935082175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.4,1.3,0,0,0,1,0,15.0,0.0,2.5,0.0,25.0,-2.0,12.5,0.0,0
15.0,20.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,1,1,0,35,2019,10,21,0,294,0,0,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.0,1.5,0,0,0,1,0,15.0,5.0,2.5,0.0,10.0,25.0,12.5,5.0,0
15.0,20.0,20.0,180.0,4.0,5.0,0.5,2.5,0,0,0,1,1,0,15,2019,9,27,4,270,0,0,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.0,1.5,0,0,0,1,0,15.0,5.0,4.0,-1.5,40.0,-25.0,12.5,5.0,0
5.0,10.0,20.0,90.0,3.0,3.0,0.1,0.5,0,0,0,0,0,0,15,2019,11,21,3,325,1,0,-0.5000000000000004,0.8660254037844384,-0.6354323008901775,0.7721565844991641,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,0.4,0.3,0,0,0,0,0,15.0,-5.0,2.5,-2.0,30.0,-15.0,12.5,-5.0,0
10.0,15.0,20.0,180.0,4.0,5.0,0.5,2.5,1,0,0,0,1,2,6,2022,6,10,4,161,0,0,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,23.0,-17.0,12.5,0.0,0
5.0,10.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,25,2020,2,14,4,45,1,0,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,7.5,2.0,1.5,0,0,0,1,0,15.0,-5.0,4.0,-1.5,35.0,-10.0,12.5,-5.0,0
10.0,15.0,20.0,180.0,5.0,5.0,1.25,2.5,1,0,0,0,0,2,26,2021,10,13,2,286,0,0,-0.8660254037844386,0.5000000000000001,-0.9778483415056568,0.20931464596304888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,26.0,0.0,12.5,0.0,1
15.0,25.0,30.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,1,0,55,2020,1,23,3,23,1,0,0.49999999999999994,0.8660254037844387,0.38566340624360707,0.9226395488404876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.0,20.0,2.75,2.625,1,0,1,1,1,20.0,5.0,6.0,-2.0,67.0,-12.0,17.5,2.5,0
10.0,15.0,20.0,180.0,4.0,5.0,0.5,2.5,1,0,0,1,0,2,6,2021,6,22,1,173,0,0,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,6.0,0.0,12.5,0.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,0,2019,11,7,3,311,1,0,-0.5000000000000004,0.8660254037844384,-0.801361088174677,0.5981809144059159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,4.0,-1.5,35.0,-35.0,12.5,0.0,0
10.0,20.0,25.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,1,0,45,2019,12,4,2,338,1,0,-2.4492935982947064e-16,1.0,-0.4482293417404106,0.893918596519257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,15.0,2.75,2.625,0,0,0,1,1,20.0,0.0,4.0,0.0,50.0,-5.0,15.0,0.0,0
10.0,15.0,20.0,270.0,5.0,5.0,1.25,2.5,0,0,0,1,0,0,20,2020,12,2,2,337,1,0,-2.4492935982947064e-16,1.0,-0.4635502709028512,0.8860706215341378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,0.0,12.5,0.0,0
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,1,1,0,25,2019,10,14,0,287,0,0,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,10.0,5.0,2.5,1.5,30.0,-5.0,7.5,5.0,0
10.0,15.0,20.0,135.0,6.0,6.0,2.5,4.0,1,0,0,0,0,2,31,2022,6,30,3,181,0,0,1.2246467991473532e-16,-1.0,0.02581844022713308,-0.9996666485105112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.5,3.25,0,0,0,1,1,15.0,0.0,2.5,1.5,13.0,18.0,12.5,0.0,0
10.0,15.0,25.0,135.0,5.0,5.0,1.25,2.4,0,0,0,1,1,0,25,2021,7,8,3,189,0,0,-0.4999999999999997,-0.8660254037844388,-0.11165900712169444,-0.9937465804361781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.15,1.825,0,0,0,1,0,15.0,0.0,2.4,0.0,25.0,0.0,12.5,0.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,0,2019,12,16,0,350,1,0,-2.4492935982947064e-16,1.0,-0.2553532951161881,0.9668478136052773,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,20.0,-20.0,12.5,0.0,0
10.0,15.0,15.0,90.0,4.0,5.0,0.5,2.5,1,1,0,0,0,4,32,2020,12,20,6,355,1,1,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,32.0,0.0,12.5,0.0,0
10.0,15.0,28.0,135.0,5.0,5.0,1.25,2.5,0,0,0,0,0,0,25,2021,9,1,2,244,0,0,-1.0,-1.8369701987210297e-16,-0.8717063187093217,-0.4900286664290594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,4.0,-1.5,31.0,-6.0,12.5,0.0,0
10.0,15.0,25.0,180.0,3.0,5.0,0.1,0.5,0,0,0,0,0,0,35,2019,10,31,3,304,0,0,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,0.4,0.3,0,0,0,1,0,20.0,-5.0,1.0,-0.5,45.0,-10.0,17.5,-5.0,0
15.0,20.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,0,0,40,2020,1,7,1,7,1,0,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,17.5,2.75,2.625,0,0,0,1,1,10.0,10.0,2.5,1.5,31.0,9.0,7.5,10.0,0
10.0,15.0,33.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,1,13,2022,6,29,2,180,0,0,1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,1,1,0,15.0,0.0,2.5,0.0,16.0,-3.0,12.5,0.0,1
10.0,15.0,15.0,180.0,5.0,5.0,1.25,2.5,1,1,0,0,0,4,32,2020,12,28,0,363,1,0,-2.4492935982947064e-16,1.0,-0.034421611622745804,0.9994074007397048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.25,1.875,0,0,0,1,0,15.0,0.0,4.0,-1.5,25.0,7.0,12.5,0.0,0
10.0,15.0,15.0,135.0,6.0,6.0,2.5,4.0,1,1,0,0,0,4,37,2021,12,16,3,350,1,0,-2.4492935982947064e-16,1.0,-0.2553532951161881,0.9668478136052773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,1.5,3.25,0,0,0,1,1,15.0,0.0,2.5,1.5,20.0,17.0,12.5,0.0,0
10.0,15.0,20.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,1,1,3,2022,5,7,5,127,0,1,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,2.5,0.0,36.0,-33.0,12.5,0.0,0
10.0,15.0,20.0,0.0,4.0,5.0,0.5,2.5,1,1,0,0,0,4,32,2020,12,20,6,355,1,1,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,15.0,0.0,4.0,-1.5,25.0,7.0,12.5,0.0,0
10.0,15.0,25.0,90.0,4.0,5.0,0.5,2.5,1,1,0,0,0,4,47,2019,12,10,1,344,1,0,-2.4492935982947064e-16,1.0,-0.35367612217637207,0.935367949313148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,10.0,5.0,2.5,0.0,31.0,16.0,7.5,5.0,0
10.0,15.0,20.0,90.0,4.0,5.0,0.5,2.5,0,0,0,0,0,0,0,2020,2,14,4,45,1,0,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,0,1,0,10.0,5.0,2.5,0.0,25.0,-25.0,7.5,5.0,0
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,0,0,0,25,2019,11,12,1,316,1,0,-0.5000000000000004,0.8660254037844384,-0.7469720876965551,0.6648553979642866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,2.5,1.5,20.0,5.0,12.5,0.0,0
10.0,15.0,20.0,90.0,5.0,6.0,1.25,4.0,0,0,0,1,0,0,25,2020,12,26,5,361,1,1,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.0,12.5,2.75,2.625,0,0,0,1,1,15.0,0.0,4.0,0.0,34.0,-9.0,12.5,0.0,0
10.0,15.0,30.0,135.0,4.0,5.0,0.5,2.5,1,0,0,0,0,2,16,2022,6,22,2,173,0,0,1.2246467991473532e-16,-1.0,0.16280701293851715,-0.986657932891657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,12.5,2.0,1.5,0,0,1,1,0,15.0,0.0,3.0,-0.5,41.0,-25.0,12.5,0.0,0
